node_id,index,UniProt
9606.ENSP00000315017,2078,Q9BYD6
9606.ENSP00000315035,2079,Q7Z4L9
9606.ENSP00000315112,2080,Q96EP0
9606.ENSP00000315118,2081,Q96D53
9606.ENSP00000315130,2082,P10909
9606.ENSP00000315152,2083,Q6UB28
9606.ENSP00000315263,2084,Q9NZD2
9606.ENSP00000315295,2085,Q6ZVL6
9606.ENSP00000315465,2086,Q8TD84
9606.ENSP00000315474,2087,Q8NHV1
9606.ENSP00000315477,2088,Q9NNX6
9606.ENSP00000315630,2089,Q9UH65
9606.ENSP00000315644,2090,P04818
9606.ENSP00000315664,2091,P17022
9606.ENSP00000315702,2092,Q9Y3A3
9606.ENSP00000315997,2093,Q8NHL6
9606.ENSP00000316032,2094,P52948
9606.ENSP00000316042,2095,Q13151
9606.ENSP00000316109,2096,Q8N302
9606.ENSP00000316114,2097,Q96ES7
9606.ENSP00000316176,2098,P61088
9606.ENSP00000316228,2099,Q9H2X3
9606.ENSP00000316335,2100,O95363
9606.ENSP00000316338,2101,Q9UQB8
9606.ENSP00000316491,2102,Q8WWV6
9606.ENSP00000316675,2103,Q6DKI7
9606.ENSP00000316779,2104,O00499
9606.ENSP00000316809,2105,Q00169
9606.ENSP00000317027,2106,Q9P109
9606.ENSP00000317039,2107,Q9H9A7
9606.ENSP00000317128,2108,Q9Y4D7
9606.ENSP00000317224,2109,Q5PRF9
9606.ENSP00000317272,2110,P08581
9606.ENSP00000317327,2111,P57075
9606.ENSP00000317334,2112,P17987
9606.ENSP00000317379,2113,O94925
9606.ENSP00000317445,2114,Q6NUJ1
9606.ENSP00000317468,2115,Q96FZ7
9606.ENSP00000317580,2116,Q92886
9606.ENSP00000317674,2117,O14791
9606.ENSP00000317691,2118,Q9BUL9
9606.ENSP00000317714,2119,Q12846
9606.ENSP00000317721,2120,Q9P0Z9
9606.ENSP00000317780,2121,P20674
9606.ENSP00000317817,2122,Q8N5H7
9606.ENSP00000317872,2123,Q7Z6E9
9606.ENSP00000317891,2124,Q15025
9606.ENSP00000317955,2125,Q15075
9606.ENSP00000317985,2126,O75116
9606.ENSP00000318094,2127,Q96GD3
9606.ENSP00000318142,2128,Q11130
9606.ENSP00000318154,2129,Q96HT8
9606.ENSP00000318176,2130,O75569
9606.ENSP00000318177,2131,Q96I24
9606.ENSP00000318195,2132,P19338
9606.ENSP00000318297,2133,Q9Y265
9606.ENSP00000318318,2134,P34949
9606.ENSP00000318406,2135,Q8IZA0
9606.ENSP00000318480,2136,Q96TA2
9606.ENSP00000318602,2137,Q9NRG1
9606.ENSP00000318635,2138,Q6EEV6
9606.ENSP00000318641,2139,Q68E01
9606.ENSP00000318650,2140,Q9H772
9606.ENSP00000318684,2141,Q96IQ7
9606.ENSP00000318803,2142,Q9HCH5
9606.ENSP00000318804,2143,Q8IUI8
9606.ENSP00000318822,2144,P55957
9606.ENSP00000318868,2145,P34896
9606.ENSP00000318916,2146,Q9UEW3
9606.ENSP00000319052,2147,Q12798
9606.ENSP00000319126,2148,Q30KQ8
9606.ENSP00000319140,2149,Q9UQ72
9606.ENSP00000319141,2150,Q53TN4
9606.ENSP00000319240,2151,Q96A72
9606.ENSP00000319281,2152,P80723
9606.ENSP00000319370,2153,Q9NPA1
9606.ENSP00000319464,2154,P22792
9606.ENSP00000319482,2155,Q8IWE4
9606.ENSP00000319501,2156,O60701
9606.ENSP00000319531,2157,P23434
9606.ENSP00000319622,2158,O00338
9606.ENSP00000319636,2159,Q9C0J1
9606.ENSP00000319664,2160,Q9Y266
9606.ENSP00000319730,2161,Q16651
9606.ENSP00000319756,2162,Q63HR2
9606.ENSP00000319781,2163,Q86YS6
9606.ENSP00000319788,2164,P15559
9606.ENSP00000319814,2165,P35558
9606.ENSP00000319831,2166,Q9H4E7
9606.ENSP00000319883,2167,Q9UHX3
9606.ENSP00000320006,2168,O75970
9606.ENSP00000320017,2169,Q92561
9606.ENSP00000320092,2170,Q99963
9606.ENSP00000320117,2171,Q15642
9606.ENSP00000320147,2172,Q15910
9606.ENSP00000320171,2173,P14618
9606.ENSP00000320176,2174,P14317
9606.ENSP00000320291,2175,Q9BXW6
9606.ENSP00000320337,2176,P53816
9606.ENSP00000320346,2177,Q9HB65
9606.ENSP00000320359,2178,Q9H7X7
9606.ENSP00000320431,2179,O43173
9606.ENSP00000320485,2180,O14497
9606.ENSP00000320521,2181,P98173
9606.ENSP00000320548,2182,Q9NNZ3
9606.ENSP00000320604,2183,Q96IV6
9606.ENSP00000320658,2184,Q9Y2Z4
9606.ENSP00000320813,2185,Q8WTQ1
9606.ENSP00000320821,2186,O43896
9606.ENSP00000320866,2187,P27797
9606.ENSP00000320885,2188,Q9UBP0
9606.ENSP00000320936,2189,Q96F46
9606.ENSP00000320949,2190,A5YKK6
9606.ENSP00000320951,2191,P81534
9606.ENSP00000321005,2192,Q6UXG3
9606.ENSP00000321070,2193,P23368
9606.ENSP00000321077,2194,Q9NYZ4
9606.ENSP00000321106,2195,P20366
9606.ENSP00000321108,2196,Q92563
9606.ENSP00000321259,2197,P37837
9606.ENSP00000321345,2198,Q5VWK5
9606.ENSP00000321445,2199,O60682
9606.ENSP00000321455,2200,Q86XE3
9606.ENSP00000321546,2201,Q969J3
9606.ENSP00000321584,2202,P12268
9606.ENSP00000321606,2203,Q14194
9606.ENSP00000321684,2204,P50221
9606.ENSP00000321797,2205,P55075
9606.ENSP00000321835,2206,P43268
9606.ENSP00000321853,2207,P08697
9606.ENSP00000322061,2208,P10643
9606.ENSP00000322159,2209,Q96DT6
9606.ENSP00000322170,2210,Q8NHR9
9606.ENSP00000322180,2211,Q9BVC3
9606.ENSP00000322191,2212,Q8WTQ1
9606.ENSP00000322273,2213,Q9NRN5
9606.ENSP00000322276,2214,O95498
9606.ENSP00000322316,2215,Q99807
9606.ENSP00000322323,2216,Q8IXL6
9606.ENSP00000322343,2217,Q8IZL9
9606.ENSP00000322460,2218,Q8IWT1
9606.ENSP00000322524,2219,Q9H773
9606.ENSP00000322628,2220,P49703
9606.ENSP00000322706,2221,Q01581
9606.ENSP00000322730,2222,Q9NQX7
9606.ENSP00000322788,2223,P03956
9606.ENSP00000322937,2224,Q6UWE0
9606.ENSP00000322956,2225,P55082
9606.ENSP00000322991,2226,O15382
9606.ENSP00000323036,2227,P15309
9606.ENSP00000323046,2228,Q9NQT5
9606.ENSP00000323065,2229,Q8TAE8
9606.ENSP00000323076,2230,Q9BU61
9606.ENSP00000323264,2231,Q8N4S9
9606.ENSP00000323280,2232,P30203
9606.ENSP00000323313,2233,Q14554
9606.ENSP00000323328,2234,Q9Y286
9606.ENSP00000323511,2235,Q96T60
9606.ENSP00000323516,2236,Q9UKP6
9606.ENSP00000323587,2237,Q8WWA0
9606.ENSP00000323588,2238,P48431
9606.ENSP00000323811,2239,Q9UJ83
9606.ENSP00000323901,2240,Q14332
9606.ENSP00000323913,2241,Q9BYV6
9606.ENSP00000323927,2242,Q8IUK5
9606.ENSP00000323929,2243,P01023
9606.ENSP00000324105,2244,P13929
9606.ENSP00000324173,2245,P11021
9606.ENSP00000324287,2246,Q15057
9606.ENSP00000324302,2247,Q8NFX7
9606.ENSP00000324343,2248,Q9UBR1
9606.ENSP00000324419,2249,Q86SS6
9606.ENSP00000324422,2250,Q15942
9606.ENSP00000324511,2251,Q8WYJ6
9606.ENSP00000324532,2252,Q16787
9606.ENSP00000324573,2253,Q13045
9606.ENSP00000324628,2254,Q99747
9606.ENSP00000324633,2255,P81534
9606.ENSP00000324651,2256,Q6UXF1
9606.ENSP00000324763,2257,Q96NZ8
9606.ENSP00000324804,2258,P30153
9606.ENSP00000324806,2259,P49841
9606.ENSP00000324842,2260,Q86V21
9606.ENSP00000324857,2261,Q8NFY4
9606.ENSP00000324890,2262,P10747
9606.ENSP00000325120,2263,P06401
9606.ENSP00000325239,2264,Q96A32
9606.ENSP00000325240,2265,Q14847
9606.ENSP00000325312,2266,P50579
9606.ENSP00000325376,2267,P52272
9606.ENSP00000325425,2268,Q9NZL9
9606.ENSP00000325448,2269,Q15046
9606.ENSP00000325485,2270,Q8N5B7
9606.ENSP00000325525,2271,P43630
9606.ENSP00000325526,2272,O96014
9606.ENSP00000325548,2273,Q96KP4
9606.ENSP00000325562,2274,Q5TGZ0
9606.ENSP00000325594,2275,Q96T51
9606.ENSP00000325708,2276,P11049
9606.ENSP00000325836,2277,O95057
9606.ENSP00000325863,2278,P49959
9606.ENSP00000325905,2279,Q16629
9606.ENSP00000325917,2280,Q16549
9606.ENSP00000325919,2281,Q969U7
9606.ENSP00000325941,2282,Q9NPQ8
9606.ENSP00000325954,2283,Q6ZTQ4
9606.ENSP00000325958,2284,Q8WUK0
9606.ENSP00000326018,2285,Q9BXM0
9606.ENSP00000326159,2286,Q9Y5K2
9606.ENSP00000326170,2287,Q8WZ73
9606.ENSP00000326219,2288,Q9BTZ2
9606.ENSP00000326381,2289,Q14240
9606.ENSP00000326407,2290,Q8NC01
9606.ENSP00000326411,2291,Q69YN2
9606.ENSP00000326519,2292,Q9BTK6
9606.ENSP00000326550,2293,Q9Y6A5
9606.ENSP00000326706,2294,Q8TD55
9606.ENSP00000326737,2295,Q9NP84
9606.ENSP00000326759,2296,Q6UXM1
9606.ENSP00000326804,2297,Q13616
9606.ENSP00000326806,2298,P52298
9606.ENSP00000327025,2299,P51449
9606.ENSP00000327054,2300,Q03252
9606.ENSP00000327070,2301,P40926
9606.ENSP00000327116,2302,Q9NZN3
9606.ENSP00000327255,2303,P35813
9606.ENSP00000327268,2304,P19404
9606.ENSP00000327290,2305,Q9UKX5
9606.ENSP00000327336,2306,P21810
9606.ENSP00000327368,2307,Q03692
9606.ENSP00000327436,2308,Q86TU7
9606.ENSP00000327506,2309,Q6UWD8
9606.ENSP00000327513,2310,P09603
9606.ENSP00000327545,2311,O95502
9606.ENSP00000327557,2312,Q6ZNF0
9606.ENSP00000327589,2313,P49448
9606.ENSP00000327599,2314,Q6UXB4
9606.ENSP00000327694,2315,O94973
9606.ENSP00000327763,2316,Q86W26
9606.ENSP00000327786,2317,Q8IYV9
9606.ENSP00000327801,2318,P07237
9606.ENSP00000327824,2319,Q8IU57
9606.ENSP00000327890,2320,P26951
9606.ENSP00000328069,2321,Q6P5S2
9606.ENSP00000328088,2322,Q96IZ0
9606.ENSP00000328111,2323,Q9H293
9606.ENSP00000328133,2324,Q6UXL0
9606.ENSP00000328169,2325,Q9Y219
9606.ENSP00000328181,2326,Q13253
9606.ENSP00000328207,2327,Q9Y5U5
9606.ENSP00000328251,2328,Q8IUF8
9606.ENSP00000328269,2329,Q9P0W2
9606.ENSP00000328359,2330,P59666
9606.ENSP00000328478,2331,Q16280
9606.ENSP00000328570,2332,Q86SX6
9606.ENSP00000328596,2333,O95475
9606.ENSP00000328729,2334,O60613
9606.ENSP00000328773,2335,O94992
9606.ENSP00000328777,2336,P52803
9606.ENSP00000328983,2337,Q9GZX3
9606.ENSP00000329002,2338,O00165
9606.ENSP00000329033,2339,Q9H1K4
9606.ENSP00000329097,2340,Q8IWS0
9606.ENSP00000329140,2341,Q70SY1
9606.ENSP00000329214,2342,Q8NDV1
9606.ENSP00000329243,2343,P08729
9606.ENSP00000329292,2344,Q86XP6
9606.ENSP00000329295,2345,O95157
9606.ENSP00000329312,2346,P15814
9606.ENSP00000329374,2347,P05543
9606.ENSP00000329380,2348,P07359
9606.ENSP00000329419,2349,P35606
9606.ENSP00000329507,2350,Q08708
9606.ENSP00000329662,2351,Q92522
9606.ENSP00000329668,2352,Q6S5L8
9606.ENSP00000329715,2353,Q9Y295
9606.ENSP00000329794,2354,Q9BRU2
9606.ENSP00000329797,2355,Q9BY67
9606.ENSP00000329846,2356,Q9HCQ5
9606.ENSP00000329869,2357,P07202
9606.ENSP00000329890,2358,Q01523
9606.ENSP00000329967,2359,Q9UHD2
9606.ENSP00000329991,2360,Q8IU54
9606.ENSP00000330032,2361,Q16831
9606.ENSP00000330148,2362,Q9ULK0
9606.ENSP00000330200,2363,Q6UXG8
9606.ENSP00000330221,2364,Q96BD6
9606.ENSP00000330289,2365,Q86SZ2
9606.ENSP00000330341,2366,O14543
9606.ENSP00000330382,2367,P01127
9606.ENSP00000330393,2368,P48357
9606.ENSP00000330475,2369,Q86T26
9606.ENSP00000330484,2370,P04745
9606.ENSP00000330523,2371,Q96CG8
9606.ENSP00000330606,2372,Q9Y661
9606.ENSP00000330631,2373,Q86UN2
9606.ENSP00000330633,2374,Q02246
9606.ENSP00000330658,2375,Q13219
9606.ENSP00000330862,2376,Q14982
9606.ENSP00000330875,2377,Q9NPI8
9606.ENSP00000330898,2378,Q9GZM3
9606.ENSP00000330918,2379,A6NDG6
9606.ENSP00000330945,2380,Q9BVK6
9606.ENSP00000330959,2381,P27930
9606.ENSP00000331087,2382,Q9Y5U2
9606.ENSP00000331103,2383,Q9UHH9
9606.ENSP00000331106,2384,Q7Z412
9606.ENSP00000331127,2385,Q9H3K6
9606.ENSP00000331152,2386,P50539
9606.ENSP00000331172,2387,P10966
9606.ENSP00000331201,2388,O14964
9606.ENSP00000331210,2389,Q96GW7
9606.ENSP00000331242,2390,Q96MU8
9606.ENSP00000331258,2391,Q9H5K3
9606.ENSP00000331268,2392,Q5TZF3
9606.ENSP00000331310,2393,Q9UBU8
9606.ENSP00000331369,2394,Q53S33
9606.ENSP00000331411,2395,Q53RD9
9606.ENSP00000331487,2396,Q8TAT6
9606.ENSP00000331544,2397,P23142
9606.ENSP00000331602,2398,Q05655
9606.ENSP00000331681,2399,Q14129
9606.ENSP00000331736,2400,P16581
9606.ENSP00000331745,2401,Q9NR23
9606.ENSP00000331831,2402,Q14393
9606.ENSP00000331879,2403,O60678
9606.ENSP00000331901,2404,P26641
9606.ENSP00000332049,2405,P42081
9606.ENSP00000332073,2406,P26572
9606.ENSP00000332118,2407,P54753
9606.ENSP00000332164,2408,O75094
9606.ENSP00000332215,2409,Q16557
9606.ENSP00000332256,2410,P47895
9606.ENSP00000332565,2411,Q9BR01
9606.ENSP00000332602,2412,P78358
9606.ENSP00000332656,2413,Q6UWV6
9606.ENSP00000332681,2414,Q9P2M1
9606.ENSP00000332706,2415,Q00577
9606.ENSP00000332723,2416,Q9Y6Z7
9606.ENSP00000332737,2417,Q6ZN44
9606.ENSP00000332879,2418,O43155
9606.ENSP00000332973,2419,P84022
9606.ENSP00000333019,2420,Q8N142
9606.ENSP00000333157,2421,P01242
9606.ENSP00000333203,2422,P05154
9606.ENSP00000333234,2423,Q8NET1
9606.ENSP00000333266,2424,P41226
9606.ENSP00000333298,2425,P11279
9606.ENSP00000333547,2426,Q15907
9606.ENSP00000333551,2427,O94903
9606.ENSP00000333639,2428,Q8IZJ0
9606.ENSP00000333640,2429,O00167
9606.ENSP00000333664,2430,P09110
9606.ENSP00000333666,2431,Q9BV57
9606.ENSP00000333667,2432,P34897
9606.ENSP00000333685,2433,Q15759
9606.ENSP00000333769,2434,P35613
9606.ENSP00000333833,2435,Q8IZR5
9606.ENSP00000333837,2436,P52815
9606.ENSP00000333919,2437,Q7Z6A9
9606.ENSP00000333946,2438,Q9Y2Z9
9606.ENSP00000333947,2439,Q7LFX5
9606.ENSP00000333982,2440,Q9GZM8
9606.ENSP00000334008,2441,Q9NVD7
9606.ENSP00000334037,2442,Q5UCC4
9606.ENSP00000334042,2443,Q86UU9
9606.ENSP00000334100,2444,Q9UPT5
9606.ENSP00000334122,2445,P11487
9606.ENSP00000334145,2446,P13726
9606.ENSP00000334216,2447,P51164
9606.ENSP00000334329,2448,Q8IZJ1
9606.ENSP00000334364,2449,Q8N104
9606.ENSP00000334373,2450,O00629
9606.ENSP00000334374,2451,Q9H156
9606.ENSP00000334382,2452,Q86YM7
9606.ENSP00000334644,2453,Q5T5A8
9606.ENSP00000334681,2454,Q8IZN7
9606.ENSP00000334910,2455,O00408
9606.ENSP00000334941,2456,Q92729
9606.ENSP00000335024,2457,Q86U17
9606.ENSP00000335062,2458,Q15116
9606.ENSP00000335074,2459,Q9UBU3
9606.ENSP00000335153,2460,P07900
9606.ENSP00000335196,2461,Q6ZMI3
9606.ENSP00000335203,2462,Q9UII2
9606.ENSP00000335246,2463,O75356
9606.ENSP00000335304,2464,P36957
9606.ENSP00000335306,2465,Q7L190
9606.ENSP00000335307,2466,Q8N104
9606.ENSP00000335357,2467,Q16667
9606.ENSP00000335358,2468,Q5TA77
9606.ENSP00000335382,2469,Q7Z7B8
9606.ENSP00000335384,2470,Q6X784
9606.ENSP00000335481,2471,Q96A84
9606.ENSP00000335560,2472,Q86VW2
9606.ENSP00000335620,2473,P08263
9606.ENSP00000335632,2474,Q99653
9606.ENSP00000335636,2475,P61599
9606.ENSP00000336687,2476,Q13185
9606.ENSP00000336701,2477,O43502
9606.ENSP00000336702,2478,P63241
9606.ENSP00000336729,2479,Q8N428
9606.ENSP00000336733,2480,Q9H4F1
9606.ENSP00000336740,2481,P53667
9606.ENSP00000336762,2482,P03950
9606.ENSP00000336769,2483,P43626
9606.ENSP00000336829,2484,P02679
9606.ENSP00000336831,2485,Q14651
9606.ENSP00000337014,2486,Q6ZVN8
9606.ENSP00000337060,2487,P15531
9606.ENSP00000337065,2488,O95715
9606.ENSP00000337088,2489,O00255
9606.ENSP00000337128,2490,P14138
9606.ENSP00000337133,2491,Q86WD7
9606.ENSP00000337168,2492,Q9H4G0
9606.ENSP00000337180,2493,O14977
9606.ENSP00000337261,2494,Q92888
9606.ENSP00000337332,2495,Q8N6T7
9606.ENSP00000337353,2496,Q9NUW8
9606.ENSP00000337432,2497,Q96PD4
9606.ENSP00000337451,2498,P29320
9606.ENSP00000337466,2499,Q8IUB3
9606.ENSP00000337513,2500,Q9HD15
9606.ENSP00000337675,2501,O00559
9606.ENSP00000337701,2502,Q96AD5
9606.ENSP00000337733,2503,Q9Y337
9606.ENSP00000337907,2504,Q5T2T1
9606.ENSP00000337949,2505,P34969
9606.ENSP00000338010,2506,Q9HBE5
9606.ENSP00000338019,2507,P25686
9606.ENSP00000338030,2508,Q9NQZ5
9606.ENSP00000338082,2509,P69892
9606.ENSP00000338157,2510,Q05516
9606.ENSP00000338185,2511,Q9NQ66
9606.ENSP00000338186,2512,O75530
9606.ENSP00000338258,2513,Q9H3Q1
9606.ENSP00000338272,2514,Q9Y5J3
9606.ENSP00000338348,2515,P60604
9606.ENSP00000338369,2516,P08861
9606.ENSP00000338413,2517,P22314
9606.ENSP00000338487,2518,Q9UQ53
9606.ENSP00000338533,2519,Q6PID6
9606.ENSP00000338562,2520,Q13277
9606.ENSP00000338703,2521,Q16851
9606.ENSP00000338727,2522,Q9Y608
9606.ENSP00000338769,2523,Q8TDY4
9606.ENSP00000338783,2524,Q9GZS9
9606.ENSP00000338814,2525,Q9UL15
9606.ENSP00000338934,2526,P15311
9606.ENSP00000338967,2527,O43182
9606.ENSP00000339004,2528,P55316
9606.ENSP00000339017,2529,Q8NBU5
9606.ENSP00000339030,2530,Q96JP5
9606.ENSP00000339063,2531,P68104
9606.ENSP00000339186,2532,O75791
9606.ENSP00000339208,2533,Q6V1X1
9606.ENSP00000339251,2534,P60985
9606.ENSP00000339299,2535,O75962
9606.ENSP00000339328,2536,Q03405
9606.ENSP00000339404,2537,Q8N9N2
9606.ENSP00000339467,2538,P84095
9606.ENSP00000339477,2539,O75144
9606.ENSP00000339479,2540,P49902
9606.ENSP00000339527,2541,O43524
9606.ENSP00000339566,2542,P16403
9606.ENSP00000339634,2543,Q99706
9606.ENSP00000339730,2544,P35443
9606.ENSP00000339801,2545,P22304
9606.ENSP00000339804,2546,Q969D9
9606.ENSP00000339813,2547,O60704
9606.ENSP00000339824,2548,P22607
9606.ENSP00000339826,2549,Q6ZUJ8
9606.ENSP00000339850,2550,O14531
9606.ENSP00000339912,2551,Q9NZU0
9606.ENSP00000339933,2552,P30613
9606.ENSP00000339992,2553,P10242
9606.ENSP00000340019,2554,P10809
9606.ENSP00000340200,2555,Q6IB77
9606.ENSP00000340278,2556,Q99497
9606.ENSP00000340292,2557,P80370
9606.ENSP00000340305,2558,Q13404
9606.ENSP00000340330,2559,Q92993
9606.ENSP00000340361,2560,Q13705
9606.ENSP00000340373,2561,Q13627
9606.ENSP00000340409,2562,P17405
9606.ENSP00000340454,2563,P52306
9606.ENSP00000340505,2564,Q96LD8
9606.ENSP00000340526,2565,Q765I0
9606.ENSP00000340644,2566,Q8NHR7
9606.ENSP00000340691,2567,Q13541
9606.ENSP00000340820,2568,P10636
9606.ENSP00000340823,2569,P13984
9606.ENSP00000340874,2570,Q06413
9606.ENSP00000340896,2571,Q9UBL3
9606.ENSP00000340983,2572,Q8N386
9606.ENSP00000340989,2573,P31947
9606.ENSP00000340998,2574,Q9HB63
9606.ENSP00000341030,2575,P05814
9606.ENSP00000341045,2576,P54855
9606.ENSP00000341117,2577,Q96GA7
9606.ENSP00000341141,2578,Q9BZZ2
9606.ENSP00000341170,2579,P21246
9606.ENSP00000341171,2580,Q765P7
9606.ENSP00000341189,2581,Q05397
9606.ENSP00000341198,2582,Q92859
9606.ENSP00000341206,2583,Q8NCG5
9606.ENSP00000341208,2584,P42229
9606.ENSP00000341247,2585,Q8IYD1
9606.ENSP00000341268,2586,Q15628
9606.ENSP00000341280,2587,Q92833
9606.ENSP00000341292,2588,Q9H4A3
9606.ENSP00000341324,2589,Q8NEF9
9606.ENSP00000341351,2590,Q96JK2
9606.ENSP00000341361,2591,O43567
9606.ENSP00000341442,2592,A6NMZ2
9606.ENSP00000341483,2593,Q9H6Z4
9606.ENSP00000341524,2594,Q14141
9606.ENSP00000341551,2595,Q13485
9606.ENSP00000341562,2596,Q00973
9606.ENSP00000341610,2597,Q9C002
9606.ENSP00000341625,2598,P00167
9606.ENSP00000341637,2599,Q68D85
9606.ENSP00000341657,2600,Q9P016
9606.ENSP00000341680,2601,Q96EV8
9606.ENSP00000341743,2602,O43768
9606.ENSP00000341779,2603,P36873
9606.ENSP00000341787,2604,Q6UXE8
9606.ENSP00000341819,2605,Q2TAL6
9606.ENSP00000341826,2606,P09651
9606.ENSP00000341838,2607,P19429
9606.ENSP00000341911,2608,O75781
9606.ENSP00000341940,2609,P56539
9606.ENSP00000342012,2610,Q6E0U4
9606.ENSP00000342015,2611,Q49B96
9606.ENSP00000342026,2612,P30041
9606.ENSP00000342056,2613,O75390
9606.ENSP00000342082,2614,P03973
9606.ENSP00000342097,2615,Q9NY56
9606.ENSP00000342098,2616,O43278
9606.ENSP00000342105,2617,Q92630
9606.ENSP00000342109,2618,Q8IW75
9606.ENSP00000342114,2619,Q14773
9606.ENSP00000342143,2620,Q5T2W1
9606.ENSP00000342156,2621,O14931
9606.ENSP00000342197,2622,Q6UX41
9606.ENSP00000342215,2623,P43628
9606.ENSP00000342235,2624,Q15303
9606.ENSP00000342307,2625,Q08050
9606.ENSP00000342356,2626,P61366
9606.ENSP00000342374,2627,P62316
9606.ENSP00000342502,2628,Q96C36
9606.ENSP00000342538,2629,Q9H169
9606.ENSP00000342681,2630,P06127
9606.ENSP00000342699,2631,Q96G28
9606.ENSP00000342755,2632,Q9H4P4
9606.ENSP00000342778,2633,O15355
9606.ENSP00000342850,2634,P08185
9606.ENSP00000342889,2635,P53803
9606.ENSP00000342938,2636,B0FP48
9606.ENSP00000343002,2637,Q6Y288
9606.ENSP00000343190,2638,Q96CD2
9606.ENSP00000343223,2639,O95988
9606.ENSP00000343273,2640,Q8IXQ5
9606.ENSP00000343325,2641,Q16512
9606.ENSP00000343445,2642,P48594
9606.ENSP00000343479,2643,Q14596
9606.ENSP00000343490,2644,Q6UWM7
9606.ENSP00000343497,2645,Q9Y314
9606.ENSP00000343515,2646,Q15560
9606.ENSP00000343526,2647,O94782
9606.ENSP00000343577,2648,Q15661
9606.ENSP00000343636,2649,Q6UXV0
9606.ENSP00000343656,2650,Q92565
9606.ENSP00000343674,2651,Q6HA08
9606.ENSP00000343690,2652,Q14195
9606.ENSP00000343701,2653,P52294
9606.ENSP00000343742,2654,Q5VW32
9606.ENSP00000343867,2655,Q96E11
9606.ENSP00000343885,2656,Q9H2U2
9606.ENSP00000343890,2657,Q5TA50
9606.ENSP00000343966,2658,Q8WXF1
9606.ENSP00000344125,2659,Q8NAT1
9606.ENSP00000344220,2660,O15530
9606.ENSP00000344223,2661,Q14703
9606.ENSP00000344352,2662,P18847
9606.ENSP00000344392,2663,Q96AJ1
9606.ENSP00000344401,2664,Q6ZN17
9606.ENSP00000344431,2665,P59910
9606.ENSP00000344465,2666,Q5VY43
9606.ENSP00000344468,2667,O75056
9606.ENSP00000344488,2668,Q9HDC5
9606.ENSP00000344572,2669,O43427
9606.ENSP00000344741,2670,O15503
9606.ENSP00000344786,2671,O94856
9606.ENSP00000344860,2672,Q6UXB1
9606.ENSP00000344866,2673,Q9UKA1
9606.ENSP00000344942,2674,A6NIH7
9606.ENSP00000345008,2675,Q9UBX5
9606.ENSP00000345083,2676,P46734
9606.ENSP00000345096,2677,P20839
9606.ENSP00000345179,2678,P05090
9606.ENSP00000345192,2679,Q96PB7
9606.ENSP00000345195,2680,Q9UHD9
9606.ENSP00000345229,2681,Q8NFT8
9606.ENSP00000345259,2682,P11171
9606.ENSP00000345270,2683,Q09327
9606.ENSP00000345282,2684,Q8TD30
9606.ENSP00000345341,2685,Q9H7Z7
9606.ENSP00000345347,2686,P09429
9606.ENSP00000345359,2687,Q9NZ53
9606.ENSP00000345445,2688,Q9Y512
9606.ENSP00000345492,2689,Q9UQQ2
9606.ENSP00000345502,2690,Q08499
9606.ENSP00000345575,2691,Q9NXW2
9606.ENSP00000345656,2692,Q9P0L0
9606.ENSP00000345659,2693,P43166
9606.ENSP00000345672,2694,P07858
9606.ENSP00000345702,2695,P23511
9606.ENSP00000345772,2696,Q99594
9606.ENSP00000345785,2697,O00144
9606.ENSP00000345826,2698,Q969W9
9606.ENSP00000345837,2699,Q9C005
9606.ENSP00000345848,2700,Q92688
9606.ENSP00000345985,2701,Q9ULH4
9606.ENSP00000346032,2702,P07355
9606.ENSP00000346050,2703,P61247
9606.ENSP00000346130,2704,Q8NHG7
9606.ENSP00000346139,2705,Q96BZ9
9606.ENSP00000346151,2706,Q86UL8
9606.ENSP00000346158,2707,Q9BYZ8
9606.ENSP00000346160,2708,Q8WTR2
9606.ENSP00000346251,2709,Q9NP55
9606.ENSP00000346255,2710,Q8NI37
9606.ENSP00000346265,2711,O00445
9606.ENSP00000346300,2712,P46109
9606.ENSP00000346340,2713,Q99627
9606.ENSP00000346378,2714,O95704
9606.ENSP00000346437,2715,O95352
9606.ENSP00000346483,2716,Q96HY6
9606.ENSP00000346508,2717,P04085
9606.ENSP00000346550,2718,P08133
9606.ENSP00000346577,2719,Q9Y6K8
9606.ENSP00000346627,2720,A2RUC4
9606.ENSP00000346635,2721,Q86YB8
9606.ENSP00000346667,2722,Q9BYP7
9606.ENSP00000346671,2723,P06241
9606.ENSP00000346694,2724,P22626
9606.ENSP00000346697,2725,Q96LC9
9606.ENSP00000346725,2726,O00541
9606.ENSP00000346762,2727,Q7KZF4
9606.ENSP00000346839,2728,P02751
9606.ENSP00000346890,2729,O43847
9606.ENSP00000346892,2730,O75920
9606.ENSP00000346927,2731,Q93015
9606.ENSP00000346964,2732,Q63HQ2
9606.ENSP00000346990,2733,Q6ZMJ2
9606.ENSP00000347041,2734,Q06828
9606.ENSP00000347046,2735,O76074
9606.ENSP00000347055,2736,P12829
9606.ENSP00000347088,2737,O95461
9606.ENSP00000347134,2738,Q7Z628
9606.ENSP00000347140,2739,P07307
9606.ENSP00000347170,2740,Q96FI4
9606.ENSP00000347188,2741,Q8NC69
9606.ENSP00000347213,2742,Q9Y5L3
9606.ENSP00000347277,2743,Q86TS9
9606.ENSP00000347324,2744,Q8IXL7
9606.ENSP00000347379,2745,Q16625
