UniProt,ENSP,source
Q13938,9606.ENSP00000498855,UniProt_AC
Q13946,9606.ENSP00000385632,Ensembl_HGNC_uniprot_ids
Q13946,9606.ENSP00000385632,Ensembl_UniProt
Q13946,9606.ENSP00000385632,UniProt_AC
Q13951,9606.ENSP00000415151,Ensembl_HGNC_uniprot_ids
Q13951,9606.ENSP00000415151,Ensembl_UniProt
Q13951,9606.ENSP00000415151,UniProt_AC
Q13956,9606.ENSP00000266395,Ensembl_HGNC_uniprot_ids
Q13956,9606.ENSP00000266395,Ensembl_UniProt
Q13956,9606.ENSP00000266395,UniProt_AC
Q13976,9606.ENSP00000363092,Ensembl_HGNC_uniprot_ids
Q13976,9606.ENSP00000363092,Ensembl_UniProt
Q13976,9606.ENSP00000363092,UniProt_AC
Q14002,9606.ENSP00000006724,Ensembl_HGNC_uniprot_ids
Q14002,9606.ENSP00000006724,Ensembl_UniProt
Q14002,9606.ENSP00000006724,UniProt_AC
Q14005,9606.ENSP00000302935,Ensembl_HGNC_uniprot_ids
Q14005,9606.ENSP00000302935,Ensembl_UniProt
Q14005,9606.ENSP00000302935,UniProt_AC
Q14011,9606.ENSP00000466025,Ensembl_HGNC_uniprot_ids
Q14011,9606.ENSP00000466025,Ensembl_UniProt
Q14011,9606.ENSP00000466025,UniProt_AC
Q14012,9606.ENSP00000256460,Ensembl_HGNC_uniprot_ids
Q14012,9606.ENSP00000256460,Ensembl_UniProt
Q14012,9606.ENSP00000256460,UniProt_AC
Q14019,9606.ENSP00000262428,Ensembl_HGNC_uniprot_ids
Q14019,9606.ENSP00000262428,Ensembl_UniProt
Q14019,9606.ENSP00000262428,UniProt_AC
Q14028,9606.ENSP00000251102,Ensembl_HGNC_uniprot_ids
Q14028,9606.ENSP00000251102,Ensembl_UniProt
Q14028,9606.ENSP00000251102,UniProt_AC
Q14050,9606.ENSP00000496793,Ensembl_HGNC_uniprot_ids
Q14050,9606.ENSP00000496793,Ensembl_UniProt
Q14050,9606.ENSP00000496793,UniProt_AC
Q14088,9606.ENSP00000257017,Ensembl_HGNC_uniprot_ids
Q14088,9606.ENSP00000257017,Ensembl_UniProt
Q14088,9606.ENSP00000257017,UniProt_AC
Q14103,9606.ENSP00000313199,Ensembl_HGNC_uniprot_ids
Q14103,9606.ENSP00000313199,Ensembl_UniProt
Q14103,9606.ENSP00000313199,UniProt_AC
Q14108,9606.ENSP00000264896,Ensembl_HGNC_uniprot_ids
Q14108,9606.ENSP00000264896,Ensembl_UniProt
Q14108,9606.ENSP00000264896,UniProt_AC
Q14112,9606.ENSP00000216286,Ensembl_HGNC_uniprot_ids
Q14112,9606.ENSP00000216286,Ensembl_UniProt
Q14112,9606.ENSP00000216286,UniProt_AC
Q14114,9606.ENSP00000303634,Ensembl_HGNC_uniprot_ids
Q14114,9606.ENSP00000303634,Ensembl_UniProt
Q14114,9606.ENSP00000303634,UniProt_AC
Q14116,9606.ENSP00000280357,Ensembl_HGNC_uniprot_ids
Q14116,9606.ENSP00000280357,Ensembl_UniProt
Q14116,9606.ENSP00000280357,UniProt_AC
Q14117,9606.ENSP00000276651,Ensembl_HGNC_uniprot_ids
Q14117,9606.ENSP00000276651,Ensembl_UniProt
Q14117,9606.ENSP00000276651,UniProt_AC
Q14118,9606.ENSP00000442600,Ensembl_HGNC_uniprot_ids
Q14118,9606.ENSP00000442600,Ensembl_UniProt
Q14118,9606.ENSP00000442600,UniProt_AC
Q14126,9606.ENSP00000261590,Ensembl_HGNC_uniprot_ids
Q14126,9606.ENSP00000261590,Ensembl_UniProt
Q14126,9606.ENSP00000261590,UniProt_AC
Q14129,9606.ENSP00000331681,Ensembl_HGNC_uniprot_ids
Q14129,9606.ENSP00000331681,Ensembl_UniProt
Q14129,9606.ENSP00000331681,UniProt_AC
Q14135,9606.ENSP00000404251,Ensembl_HGNC_uniprot_ids
Q14135,9606.ENSP00000404251,Ensembl_UniProt
Q14135,9606.ENSP00000404251,UniProt_AC
Q14139,9606.ENSP00000387362,Ensembl_HGNC_uniprot_ids
Q14139,9606.ENSP00000387362,Ensembl_UniProt
Q14139,9606.ENSP00000387362,UniProt_AC
Q14141,9606.ENSP00000341524,Ensembl_HGNC_uniprot_ids
Q14141,9606.ENSP00000341524,Ensembl_UniProt
Q14141,9606.ENSP00000341524,UniProt_AC
Q14145,9606.ENSP00000377245,Ensembl_HGNC_uniprot_ids
Q14145,9606.ENSP00000377245,Ensembl_UniProt
Q14145,9606.ENSP00000377245,UniProt_AC
Q14155,9606.ENSP00000495631,Ensembl_HGNC_uniprot_ids
Q14155,9606.ENSP00000495631,Ensembl_UniProt
Q14155,9606.ENSP00000495631,UniProt_AC
Q14162,9606.ENSP00000263071,Ensembl_HGNC_uniprot_ids
Q14162,9606.ENSP00000263071,Ensembl_UniProt
Q14162,9606.ENSP00000263071,UniProt_AC
Q14165,9606.ENSP00000228506,Ensembl_HGNC_uniprot_ids
Q14165,9606.ENSP00000228506,Ensembl_UniProt
Q14165,9606.ENSP00000228506,UniProt_AC
Q14166,9606.ENSP00000216129,Ensembl_HGNC_uniprot_ids
Q14166,9606.ENSP00000216129,Ensembl_UniProt
Q14166,9606.ENSP00000216129,UniProt_AC
Q14168,9606.ENSP00000428182,Ensembl_HGNC_uniprot_ids
Q14168,9606.ENSP00000428182,Ensembl_UniProt
Q14168,9606.ENSP00000428182,UniProt_AC
Q14184,9606.ENSP00000482950,Ensembl_HGNC_uniprot_ids
Q14184,9606.ENSP00000482950,Ensembl_UniProt
Q14184,9606.ENSP00000482950,UniProt_AC
Q14194,9606.ENSP00000321606,Ensembl_HGNC_uniprot_ids
Q14194,9606.ENSP00000321606,Ensembl_UniProt
Q14194,9606.ENSP00000321606,UniProt_AC
Q14195,9606.ENSP00000343690,Ensembl_HGNC_uniprot_ids
Q14195,9606.ENSP00000343690,Ensembl_UniProt
Q14195,9606.ENSP00000343690,UniProt_AC
Q14197,9606.ENSP00000301585,Ensembl_HGNC_uniprot_ids
Q14197,9606.ENSP00000301585,Ensembl_UniProt
Q14197,9606.ENSP00000301585,UniProt_AC
Q14206,9606.ENSP00000360425,Ensembl_HGNC_uniprot_ids
Q14206,9606.ENSP00000360425,Ensembl_UniProt
Q14206,9606.ENSP00000360425,UniProt_AC
Q14210,9606.ENSP00000301263,Ensembl_HGNC_uniprot_ids
Q14210,9606.ENSP00000301263,Ensembl_UniProt
Q14210,9606.ENSP00000301263,UniProt_AC
Q14213,9606.ENSP00000221847,Ensembl_HGNC_uniprot_ids
Q14213,9606.ENSP00000221847,Ensembl_UniProt
Q14213,9606.ENSP00000221847,UniProt_AC
Q14232,9606.ENSP00000416250,Ensembl_HGNC_uniprot_ids
Q14232,9606.ENSP00000416250,Ensembl_UniProt
Q14232,9606.ENSP00000416250,UniProt_AC
Q14240,9606.ENSP00000326381,Ensembl_HGNC_uniprot_ids
Q14240,9606.ENSP00000326381,Ensembl_UniProt
Q14240,9606.ENSP00000326381,UniProt_AC
Q14242,9606.ENSP00000228463,Ensembl_HGNC_uniprot_ids
Q14242,9606.ENSP00000228463,Ensembl_UniProt
Q14242,9606.ENSP00000228463,UniProt_AC
Q14289,9606.ENSP00000380638,Ensembl_HGNC_uniprot_ids
Q14289,9606.ENSP00000380638,Ensembl_UniProt
Q14289,9606.ENSP00000380638,UniProt_AC
Q14314,9606.ENSP00000248598,Ensembl_HGNC_uniprot_ids
Q14314,9606.ENSP00000248598,Ensembl_UniProt
Q14314,9606.ENSP00000248598,UniProt_AC
Q14320,9606.ENSP00000377225,Ensembl_HGNC_uniprot_ids
Q14320,9606.ENSP00000377225,Ensembl_UniProt
Q14320,9606.ENSP00000377225,UniProt_AC
Q14324,9606.ENSP00000350332,Ensembl_HGNC_uniprot_ids
Q14324,9606.ENSP00000350332,Ensembl_UniProt
Q14324,9606.ENSP00000350332,UniProt_AC
Q14331,9606.ENSP00000226798,Ensembl_HGNC_uniprot_ids
Q14331,9606.ENSP00000226798,Ensembl_UniProt
Q14331,9606.ENSP00000226798,UniProt_AC
Q14332,9606.ENSP00000323901,Ensembl_HGNC_uniprot_ids
Q14332,9606.ENSP00000323901,Ensembl_UniProt
Q14332,9606.ENSP00000323901,UniProt_AC
Q14376,9606.ENSP00000483375,Ensembl_HGNC_uniprot_ids
Q14376,9606.ENSP00000483375,Ensembl_UniProt
Q14376,9606.ENSP00000483375,UniProt_AC
Q14392,9606.ENSP00000384126,Ensembl_HGNC_uniprot_ids
Q14392,9606.ENSP00000384126,Ensembl_UniProt
Q14392,9606.ENSP00000384126,UniProt_AC
Q14393,9606.ENSP00000331831,Ensembl_HGNC_uniprot_ids
Q14393,9606.ENSP00000331831,Ensembl_UniProt
Q14393,9606.ENSP00000331831,UniProt_AC
Q14397,9606.ENSP00000264717,Ensembl_HGNC_uniprot_ids
Q14397,9606.ENSP00000264717,Ensembl_UniProt
Q14397,9606.ENSP00000264717,UniProt_AC
Q14432,9606.ENSP00000351957,Ensembl_HGNC_uniprot_ids
Q14432,9606.ENSP00000351957,Ensembl_UniProt
Q14432,9606.ENSP00000351957,UniProt_AC
Q14435,9606.ENSP00000376465,Ensembl_HGNC_uniprot_ids
Q14435,9606.ENSP00000376465,Ensembl_UniProt
Q14435,9606.ENSP00000376465,UniProt_AC
Q14449,9606.ENSP00000263915,Ensembl_HGNC_uniprot_ids
Q14449,9606.ENSP00000263915,Ensembl_UniProt
Q14449,9606.ENSP00000263915,UniProt_AC
Q14451,9606.ENSP00000403459,Ensembl_HGNC_uniprot_ids
Q14451,9606.ENSP00000403459,Ensembl_UniProt
Q14451,9606.ENSP00000403459,UniProt_AC
Q14457,9606.ENSP00000355231,Ensembl_HGNC_uniprot_ids
Q14457,9606.ENSP00000355231,Ensembl_UniProt
Q14457,9606.ENSP00000355231,UniProt_AC
Q14469,9606.ENSP00000232424,Ensembl_HGNC_uniprot_ids
Q14469,9606.ENSP00000232424,Ensembl_UniProt
Q14469,9606.ENSP00000232424,UniProt_AC
Q14493,9606.ENSP00000417686,Ensembl_HGNC_uniprot_ids
Q14493,9606.ENSP00000417686,Ensembl_UniProt
Q14493,9606.ENSP00000417686,UniProt_AC
Q14494,9606.ENSP00000354855,Ensembl_HGNC_uniprot_ids
Q14494,9606.ENSP00000354855,Ensembl_UniProt
Q14494,9606.ENSP00000354855,UniProt_AC
Q14498,9606.ENSP00000253363,Ensembl_HGNC_uniprot_ids
Q14498,9606.ENSP00000253363,Ensembl_UniProt
Q14498,9606.ENSP00000253363,UniProt_AC
Q14507,9606.ENSP00000315098,Ensembl_HGNC_uniprot_ids
Q14507,9606.ENSP00000315098,Ensembl_UniProt
Q14507,9606.ENSP00000315098,UniProt_AC
Q14508,9606.ENSP00000361761,Ensembl_HGNC_uniprot_ids
Q14508,9606.ENSP00000361761,Ensembl_UniProt
Q14508,9606.ENSP00000361761,UniProt_AC
Q14511,9606.ENSP00000368759,Ensembl_HGNC_uniprot_ids
Q14511,9606.ENSP00000368759,Ensembl_UniProt
Q14511,9606.ENSP00000368759,UniProt_AC
Q14512,9606.ENSP00000371770,Ensembl_HGNC_uniprot_ids
Q14512,9606.ENSP00000371770,Ensembl_UniProt
Q14512,9606.ENSP00000371770,UniProt_AC
Q14515,9606.ENSP00000414856,Ensembl_HGNC_uniprot_ids
Q14515,9606.ENSP00000414856,Ensembl_UniProt
Q14515,9606.ENSP00000414856,UniProt_AC
Q14520,9606.ENSP00000277903,Ensembl_HGNC_uniprot_ids
Q14520,9606.ENSP00000277903,Ensembl_UniProt
Q14520,9606.ENSP00000277903,UniProt_AC
Q14554,9606.ENSP00000323313,Ensembl_HGNC_uniprot_ids
Q14554,9606.ENSP00000323313,Ensembl_UniProt
Q14554,9606.ENSP00000323313,UniProt_AC
Q14558,9606.ENSP00000414624,Ensembl_HGNC_uniprot_ids
Q14558,9606.ENSP00000414624,Ensembl_UniProt
Q14558,9606.ENSP00000414624,UniProt_AC
Q14562,9606.ENSP00000262415,Ensembl_UniProt
Q14562,9606.ENSP00000262415,UniProt_AC
Q14563,9606.ENSP00000265362,Ensembl_HGNC_uniprot_ids
Q14563,9606.ENSP00000265362,Ensembl_UniProt
Q14563,9606.ENSP00000265362,UniProt_AC
Q14565,9606.ENSP00000216024,Ensembl_HGNC_uniprot_ids
Q14565,9606.ENSP00000216024,Ensembl_UniProt
Q14565,9606.ENSP00000216024,UniProt_AC
Q14566,9606.ENSP00000264156,Ensembl_HGNC_uniprot_ids
Q14566,9606.ENSP00000264156,Ensembl_UniProt
Q14566,9606.ENSP00000264156,UniProt_AC
Q14574,9606.ENSP00000353608,Ensembl_HGNC_uniprot_ids
Q14574,9606.ENSP00000353608,Ensembl_UniProt
Q14574,9606.ENSP00000353608,UniProt_AC
Q14596,9606.ENSP00000343479,Ensembl_HGNC_uniprot_ids
Q14596,9606.ENSP00000343479,Ensembl_UniProt
Q14596,9606.ENSP00000343479,UniProt_AC
Q14623,9606.ENSP00000295731,Ensembl_HGNC_uniprot_ids
Q14623,9606.ENSP00000295731,Ensembl_UniProt
Q14623,9606.ENSP00000295731,UniProt_AC
Q14624,9606.ENSP00000266041,Ensembl_HGNC_uniprot_ids
Q14624,9606.ENSP00000266041,Ensembl_UniProt
Q14624,9606.ENSP00000266041,UniProt_AC
Q14626,9606.ENSP00000450565,Ensembl_HGNC_uniprot_ids
Q14626,9606.ENSP00000450565,Ensembl_UniProt
Q14626,9606.ENSP00000450565,UniProt_AC
Q14641,9606.ENSP00000239316,Ensembl_HGNC_uniprot_ids
Q14641,9606.ENSP00000239316,Ensembl_UniProt
Q14641,9606.ENSP00000239316,UniProt_AC
Q14642,9606.ENSP00000357583,Ensembl_HGNC_uniprot_ids
Q14642,9606.ENSP00000357583,Ensembl_UniProt
Q14642,9606.ENSP00000357583,UniProt_AC
Q14651,9606.ENSP00000336831,Ensembl_HGNC_uniprot_ids
Q14651,9606.ENSP00000336831,Ensembl_UniProt
Q14651,9606.ENSP00000336831,UniProt_AC
Q14653,9606.ENSP00000471896,Ensembl_HGNC_uniprot_ids
Q14653,9606.ENSP00000471896,Ensembl_UniProt
Q14653,9606.ENSP00000471896,UniProt_AC
Q14677,9606.ENSP00000429824,Ensembl_HGNC_uniprot_ids
Q14677,9606.ENSP00000429824,Ensembl_UniProt
Q14677,9606.ENSP00000429824,UniProt_AC
Q14681,9606.ENSP00000312814,Ensembl_HGNC_uniprot_ids
Q14681,9606.ENSP00000312814,Ensembl_UniProt
Q14681,9606.ENSP00000312814,UniProt_AC
Q14691,9606.ENSP00000262460,Ensembl_HGNC_uniprot_ids
Q14691,9606.ENSP00000262460,Ensembl_UniProt
Q14691,9606.ENSP00000262460,UniProt_AC
Q14693,9606.ENSP00000397908,Ensembl_HGNC_uniprot_ids
Q14693,9606.ENSP00000397908,Ensembl_UniProt
Q14693,9606.ENSP00000397908,UniProt_AC
Q14694,9606.ENSP00000457411,Ensembl_HGNC_uniprot_ids
Q14694,9606.ENSP00000457411,Ensembl_UniProt
Q14694,9606.ENSP00000457411,UniProt_AC
Q14696,9606.ENSP00000261758,Ensembl_HGNC_uniprot_ids
Q14696,9606.ENSP00000261758,Ensembl_UniProt
Q14696,9606.ENSP00000261758,UniProt_AC
Q14703,9606.ENSP00000344223,Ensembl_HGNC_uniprot_ids
Q14703,9606.ENSP00000344223,Ensembl_UniProt
Q14703,9606.ENSP00000344223,UniProt_AC
Q14714,9606.ENSP00000242729,Ensembl_HGNC_uniprot_ids
Q14714,9606.ENSP00000242729,Ensembl_UniProt
Q14714,9606.ENSP00000242729,UniProt_AC
Q14738,9606.ENSP00000417963,Ensembl_HGNC_uniprot_ids
Q14738,9606.ENSP00000417963,Ensembl_UniProt
Q14738,9606.ENSP00000417963,UniProt_AC
Q14749,9606.ENSP00000361894,Ensembl_HGNC_uniprot_ids
Q14749,9606.ENSP00000361894,Ensembl_UniProt
Q14749,9606.ENSP00000361894,UniProt_AC
Q14764,9606.ENSP00000378760,Ensembl_HGNC_uniprot_ids
Q14764,9606.ENSP00000378760,Ensembl_UniProt
Q14764,9606.ENSP00000378760,UniProt_AC
Q14773,9606.ENSP00000342114,Ensembl_HGNC_uniprot_ids
Q14773,9606.ENSP00000342114,Ensembl_UniProt
Q14773,9606.ENSP00000342114,UniProt_AC
Q14781,9606.ENSP00000308750,Ensembl_HGNC_uniprot_ids
Q14781,9606.ENSP00000308750,Ensembl_UniProt
Q14781,9606.ENSP00000308750,UniProt_AC
Q14790,9606.ENSP00000351273,Ensembl_HGNC_uniprot_ids
Q14790,9606.ENSP00000351273,Ensembl_UniProt
Q14790,9606.ENSP00000351273,UniProt_AC
Q147U7,9606.ENSP00000380671,Ensembl_HGNC_uniprot_ids
Q147U7,9606.ENSP00000380671,Ensembl_UniProt
Q147U7,9606.ENSP00000380671,UniProt_AC
Q14807,9606.ENSP00000160827,Ensembl_HGNC_uniprot_ids
Q14807,9606.ENSP00000160827,Ensembl_UniProt
Q14807,9606.ENSP00000160827,UniProt_AC
Q14814,9606.ENSP00000271555,Ensembl_HGNC_uniprot_ids
Q14814,9606.ENSP00000271555,Ensembl_UniProt
Q14814,9606.ENSP00000271555,UniProt_AC
Q14833,9606.ENSP00000440556,Ensembl_HGNC_uniprot_ids
Q14833,9606.ENSP00000440556,Ensembl_UniProt
Q14833,9606.ENSP00000440556,UniProt_AC
Q14847,9606.ENSP00000325240,Ensembl_HGNC_uniprot_ids
Q14847,9606.ENSP00000325240,Ensembl_UniProt
Q14847,9606.ENSP00000325240,UniProt_AC
Q14863,9606.ENSP00000330190,Ensembl_HGNC_uniprot_ids
Q14863,9606.ENSP00000330190,UniProt_AC
Q14896,9606.ENSP00000442795,Ensembl_HGNC_uniprot_ids
Q14896,9606.ENSP00000442795,Ensembl_UniProt
Q14896,9606.ENSP00000442795,UniProt_AC
Q14914,9606.ENSP00000385763,Ensembl_HGNC_uniprot_ids
Q14914,9606.ENSP00000385763,Ensembl_UniProt
Q14914,9606.ENSP00000385763,UniProt_AC
Q14919,9606.ENSP00000307850,Ensembl_HGNC_uniprot_ids
Q14919,9606.ENSP00000307850,Ensembl_UniProt
Q14919,9606.ENSP00000307850,UniProt_AC
Q14934,9606.ENSP00000388910,Ensembl_HGNC_uniprot_ids
Q14934,9606.ENSP00000388910,Ensembl_UniProt
Q14934,9606.ENSP00000388910,UniProt_AC
Q14956,9606.ENSP00000371420,Ensembl_HGNC_uniprot_ids
Q14956,9606.ENSP00000371420,Ensembl_UniProt
Q14956,9606.ENSP00000371420,UniProt_AC
Q14974,9606.ENSP00000290158,Ensembl_HGNC_uniprot_ids
Q14974,9606.ENSP00000290158,Ensembl_UniProt
Q14974,9606.ENSP00000290158,UniProt_AC
Q14982,9606.ENSP00000330862,Ensembl_HGNC_uniprot_ids
Q14982,9606.ENSP00000330862,Ensembl_UniProt
Q14982,9606.ENSP00000330862,UniProt_AC
Q14995,9606.ENSP00000310006,Ensembl_HGNC_uniprot_ids
Q14995,9606.ENSP00000310006,Ensembl_UniProt
Q14995,9606.ENSP00000310006,UniProt_AC
Q14BN4,9606.ENSP00000499241,Ensembl_HGNC_uniprot_ids
Q14BN4,9606.ENSP00000499241,Ensembl_UniProt
Q14BN4,9606.ENSP00000499241,UniProt_AC
Q14C87,9606.ENSP00000408581,Ensembl_HGNC_uniprot_ids
Q14C87,9606.ENSP00000408581,Ensembl_UniProt
Q14C87,9606.ENSP00000408581,UniProt_AC
Q14CN4,9606.ENSP00000293745,Ensembl_HGNC_uniprot_ids
Q14CN4,9606.ENSP00000293745,Ensembl_UniProt
Q14CN4,9606.ENSP00000293745,UniProt_AC
Q14CS0,9606.ENSP00000382507,Ensembl_HGNC_uniprot_ids
Q14CS0,9606.ENSP00000382507,Ensembl_UniProt
Q14CS0,9606.ENSP00000382507,UniProt_AC
Q14CZ0,9606.ENSP00000331720,Ensembl_HGNC_uniprot_ids
Q14CZ0,9606.ENSP00000331720,Ensembl_UniProt
Q14CZ0,9606.ENSP00000331720,UniProt_AC
Q14CZ8,9606.ENSP00000298251,Ensembl_HGNC_uniprot_ids
Q14CZ8,9606.ENSP00000298251,Ensembl_UniProt
Q14CZ8,9606.ENSP00000298251,UniProt_AC
Q14DG7,9606.ENSP00000299308,Ensembl_HGNC_uniprot_ids
Q14DG7,9606.ENSP00000299308,Ensembl_UniProt
Q14DG7,9606.ENSP00000299308,UniProt_AC
Q15004,9606.ENSP00000300035,Ensembl_HGNC_uniprot_ids
Q15004,9606.ENSP00000300035,Ensembl_UniProt
Q15004,9606.ENSP00000300035,UniProt_AC
Q15006,9606.ENSP00000220853,Ensembl_HGNC_uniprot_ids
Q15006,9606.ENSP00000220853,Ensembl_UniProt
Q15006,9606.ENSP00000220853,UniProt_AC
Q15007,9606.ENSP00000351141,Ensembl_HGNC_uniprot_ids
Q15007,9606.ENSP00000351141,Ensembl_UniProt
Q15007,9606.ENSP00000351141,UniProt_AC
Q15008,9606.ENSP00000418695,Ensembl_HGNC_uniprot_ids
Q15008,9606.ENSP00000418695,Ensembl_UniProt
Q15008,9606.ENSP00000418695,UniProt_AC
Q15013,9606.ENSP00000410818,Ensembl_HGNC_uniprot_ids
Q15013,9606.ENSP00000410818,Ensembl_UniProt
Q15013,9606.ENSP00000410818,UniProt_AC
Q15014,9606.ENSP00000394417,Ensembl_HGNC_uniprot_ids
Q15014,9606.ENSP00000394417,Ensembl_UniProt
Q15014,9606.ENSP00000394417,UniProt_AC
Q15018,9606.ENSP00000298492,Ensembl_HGNC_uniprot_ids
Q15018,9606.ENSP00000298492,Ensembl_UniProt
Q15018,9606.ENSP00000298492,UniProt_AC
Q15025,9606.ENSP00000317891,Ensembl_HGNC_uniprot_ids
Q15025,9606.ENSP00000317891,Ensembl_UniProt
Q15025,9606.ENSP00000317891,UniProt_AC
Q15036,9606.ENSP00000233575,Ensembl_HGNC_uniprot_ids
Q15036,9606.ENSP00000233575,Ensembl_UniProt
Q15036,9606.ENSP00000233575,UniProt_AC
Q15040,9606.ENSP00000216039,Ensembl_HGNC_uniprot_ids
Q15040,9606.ENSP00000216039,Ensembl_UniProt
Q15040,9606.ENSP00000216039,UniProt_AC
Q15041,9606.ENSP00000306788,Ensembl_HGNC_uniprot_ids
Q15041,9606.ENSP00000306788,Ensembl_UniProt
Q15041,9606.ENSP00000306788,UniProt_AC
Q15046,9606.ENSP00000325448,Ensembl_HGNC_uniprot_ids
Q15046,9606.ENSP00000325448,Ensembl_UniProt
Q15046,9606.ENSP00000325448,UniProt_AC
Q15053,9606.ENSP00000462172,Ensembl_HGNC_uniprot_ids
Q15053,9606.ENSP00000462172,Ensembl_UniProt
Q15053,9606.ENSP00000462172,UniProt_AC
Q15056,9606.ENSP00000265753,Ensembl_HGNC_uniprot_ids
Q15056,9606.ENSP00000265753,Ensembl_UniProt
Q15056,9606.ENSP00000265753,UniProt_AC
Q15057,9606.ENSP00000324287,Ensembl_HGNC_uniprot_ids
Q15057,9606.ENSP00000324287,Ensembl_UniProt
Q15057,9606.ENSP00000324287,UniProt_AC
Q15063,9606.ENSP00000369071,Ensembl_HGNC_uniprot_ids
Q15063,9606.ENSP00000369071,Ensembl_UniProt
Q15063,9606.ENSP00000369071,UniProt_AC
Q15067,9606.ENSP00000293217,Ensembl_HGNC_uniprot_ids
Q15067,9606.ENSP00000293217,Ensembl_UniProt
Q15067,9606.ENSP00000293217,UniProt_AC
Q15075,9606.ENSP00000317955,Ensembl_HGNC_uniprot_ids
Q15075,9606.ENSP00000317955,Ensembl_UniProt
Q15075,9606.ENSP00000317955,UniProt_AC
Q15080,9606.ENSP00000380334,Ensembl_HGNC_uniprot_ids
Q15080,9606.ENSP00000380334,Ensembl_UniProt
Q15080,9606.ENSP00000380334,UniProt_AC
Q15084,9606.ENSP00000385385,Ensembl_HGNC_uniprot_ids
Q15084,9606.ENSP00000385385,Ensembl_UniProt
Q15084,9606.ENSP00000385385,UniProt_AC
Q15102,9606.ENSP00000444935,Ensembl_HGNC_uniprot_ids
Q15102,9606.ENSP00000444935,Ensembl_UniProt
Q15102,9606.ENSP00000444935,UniProt_AC
Q15109,9606.ENSP00000364210,Ensembl_HGNC_uniprot_ids
Q15109,9606.ENSP00000364210,Ensembl_UniProt
Q15109,9606.ENSP00000364210,UniProt_AC
Q15113,9606.ENSP00000223061,Ensembl_HGNC_uniprot_ids
Q15113,9606.ENSP00000223061,Ensembl_UniProt
Q15113,9606.ENSP00000223061,UniProt_AC
Q15116,9606.ENSP00000335062,Ensembl_HGNC_uniprot_ids
Q15116,9606.ENSP00000335062,Ensembl_UniProt
Q15116,9606.ENSP00000335062,UniProt_AC
Q15118,9606.ENSP00000376352,Ensembl_HGNC_uniprot_ids
Q15118,9606.ENSP00000376352,Ensembl_UniProt
Q15118,9606.ENSP00000376352,UniProt_AC
Q15119,9606.ENSP00000420927,Ensembl_HGNC_uniprot_ids
Q15119,9606.ENSP00000420927,Ensembl_UniProt
Q15119,9606.ENSP00000420927,UniProt_AC
Q15121,9606.ENSP00000357055,Ensembl_HGNC_uniprot_ids
Q15121,9606.ENSP00000357055,Ensembl_UniProt
Q15121,9606.ENSP00000357055,UniProt_AC
Q15124,9606.ENSP00000379678,Ensembl_HGNC_uniprot_ids
Q15124,9606.ENSP00000379678,Ensembl_UniProt
Q15124,9606.ENSP00000379678,UniProt_AC
Q15125,9606.ENSP00000417052,Ensembl_HGNC_uniprot_ids
Q15125,9606.ENSP00000417052,Ensembl_UniProt
Q15125,9606.ENSP00000417052,UniProt_AC
Q15126,9606.ENSP00000357452,Ensembl_HGNC_uniprot_ids
Q15126,9606.ENSP00000357452,Ensembl_UniProt
Q15126,9606.ENSP00000357452,UniProt_AC
Q15165,9606.ENSP00000488838,Ensembl_HGNC_uniprot_ids
Q15165,9606.ENSP00000488838,Ensembl_UniProt
Q15165,9606.ENSP00000488838,UniProt_AC
Q15170,9606.ENSP00000361708,Ensembl_HGNC_uniprot_ids
Q15170,9606.ENSP00000361708,Ensembl_UniProt
Q15170,9606.ENSP00000361708,UniProt_AC
Q15172,9606.ENSP00000261461,Ensembl_HGNC_uniprot_ids
Q15172,9606.ENSP00000261461,Ensembl_UniProt
Q15172,9606.ENSP00000261461,UniProt_AC
Q15181,9606.ENSP00000362329,Ensembl_HGNC_uniprot_ids
Q15181,9606.ENSP00000362329,Ensembl_UniProt
Q15181,9606.ENSP00000362329,UniProt_AC
Q15185,9606.ENSP00000482075,Ensembl_HGNC_uniprot_ids
Q15185,9606.ENSP00000482075,Ensembl_UniProt
Q15185,9606.ENSP00000482075,UniProt_AC
Q15198,9606.ENSP00000444211,Ensembl_HGNC_uniprot_ids
Q15198,9606.ENSP00000444211,Ensembl_UniProt
Q15198,9606.ENSP00000444211,UniProt_AC
Q15223,9606.ENSP00000264025,Ensembl_HGNC_uniprot_ids
Q15223,9606.ENSP00000264025,Ensembl_UniProt
Q15223,9606.ENSP00000264025,UniProt_AC
Q15233,9606.ENSP00000276079,Ensembl_HGNC_uniprot_ids
Q15233,9606.ENSP00000276079,Ensembl_UniProt
Q15233,9606.ENSP00000276079,UniProt_AC
Q15238,9606.ENSP00000382334,Ensembl_HGNC_uniprot_ids
Q15238,9606.ENSP00000382334,Ensembl_UniProt
Q15238,9606.ENSP00000382334,UniProt_AC
Q15256,9606.ENSP00000283228,Ensembl_HGNC_uniprot_ids
Q15256,9606.ENSP00000283228,Ensembl_UniProt
Q15256,9606.ENSP00000283228,UniProt_AC
Q15257,9606.ENSP00000377036,Ensembl_HGNC_uniprot_ids
Q15257,9606.ENSP00000377036,Ensembl_UniProt
Q15257,9606.ENSP00000377036,UniProt_AC
Q15274,9606.ENSP00000378782,Ensembl_HGNC_uniprot_ids
Q15274,9606.ENSP00000378782,Ensembl_UniProt
Q15274,9606.ENSP00000378782,UniProt_AC
