Protein,AD_beta,AD_logp,PD_beta,PD_logp
MMP3,0.16551443847757333,-2.4856666264971574,0.10436001532424286,-3.9904432466791135
MMP7,0.1570037488096647,-3.200638024216033,-0.12783337150988489,-3.239024656086043
MMP8,0.0769610411361284,-1.2926562839548754,0.04879016416943205,-2.287775084574736
MMP9,0.10436001532424286,-2.4983686168245,0.08617769624105241,-2.577209469436491
MMUT,0.0769610411361284,-2.7527819537757057,0.17395330712343798,-1.0005426814062464
MN1,-0.16251892949777494,-1.5530699325714623,-0.11653381625595151,-3.1592152911648106
MNAT1,-0.06187540371808753,-2.11512774697182,0.1570037488096647,-0.5836542046898106
MNDA,0.0,-1.3736530561676181,0.02955880224154443,-0.0705980333559599
MOCS2,-0.08338160893905101,-0.869070239471316,-0.06187540371808753,-1.7213940648953978
MOG,-0.05129329438755058,-3.4175369381161813,-0.19845093872383832,-0.5263060919634464
MORC3,-0.030459207484708574,-2.1151356977317937,-0.2876820724517809,-0.1935482764368292
MORF4L1,0.11332868530700327,-0.6632862725006485,0.0769610411361284,-1.4455650197083614
MORF4L2,-0.10536051565782628,-1.4799158978847438,0.14842000511827322,-1.0490738673700224
MORN4,-0.06187540371808753,-0.7831860083849638,0.04879016416943205,-1.2642447602113114
MPHOSPH8,-0.020202707317519466,-0.44953332999013246,-0.020202707317519466,-0.34140379941208976
MPI,-0.020202707317519466,-1.4418840845864402,-0.040821994520255166,-0.42420136669760944
MPIG6B,-0.030459207484708574,-0.3678370216463834,0.01980262729617973,-0.7445378649529063
MPO,0.12221763272424911,-0.8412128910879597,0.04879016416943205,-2.520967285090921
MPRIP,-0.05129329438755058,-0.779142371496104,-0.08338160893905101,-0.5258405574795973
MRC1,0.19885085874516517,-2.079942050913688,-0.2613647641344075,-1.8850994419655818
MRI1,-0.07257069283483537,-2.347894819419723,-0.11653381625595151,-1.321844785187827
MRPL24,0.12221763272424911,-0.769510510121232,-0.09431067947124129,-1.419820195799836
MRPL28,-0.040821994520255166,-0.7156458399267299,0.0769610411361284,-0.30794827974456485
MRPL46,-0.040821994520255166,-0.9055598369285363,0.09531017980432493,-0.2515565804545202
MRPL52,-0.19845093872383832,-1.0080255887694314,0.14842000511827322,-1.4026293576829492
MRPL58,-0.040821994520255166,-0.00501709158263812,0.0,-0.6247699510749808
MRPS16,-0.11653381625595151,-2.1874052025821795,0.23901690047049992,-0.7997458045799314
MSLN,-0.030459207484708574,-0.8070830911509107,-0.040821994520255166,-0.4659213841580431
MSLNL,0.02955880224154443,-0.3074097483968833,-0.040821994520255166,-0.2506825962145462
MSMB,0.08617769624105241,-1.0785974632992983,-0.040821994520255166,-2.3318354129211523
MSR1,0.16551443847757333,-1.3162262513755036,-0.07257069283483537,-3.5279341160620175
MSRA,-0.01005033585350145,-0.2888007873133006,-0.01005033585350145,-0.1853023878598742
MST1,0.01980262729617973,-6.121585533214028,-0.16251892949777494,-0.30792031101277234
MSTN,0.06765864847381486,-13.608496388579947,-0.2876820724517809,-1.263234039310058
MTDH,-0.020202707317519466,-0.3226999076297795,-0.020202707317519466,-0.37567620273072666
MTHFD2,0.04879016416943205,-1.0683741046372852,-0.18632957819149348,-0.2945880465584349
MTHFSD,-0.05129329438755058,-3.5307606007687697,-0.09431067947124129,-1.6344793432294689
MTIF3,-0.07257069283483537,-0.2767623396733323,-0.020202707317519466,-2.2002853788135264
MTPN,-0.15082288973458366,-3.1154266296200626,-0.21072103131565253,-1.7346879928337233
MTR,-0.11653381625595151,-0.012922900142823301,0.0,-2.317816291013517
MTSS1,-0.06187540371808753,-1.5596779424878722,-0.05129329438755058,-2.6499723300925866
MTSS2,-0.07257069283483537,-2.896379802102995,-0.09431067947124129,-2.7548070533521085
MTUS1,-0.08338160893905101,-0.26206424897663955,0.02955880224154443,-1.2688516251366513
MUC13,0.09531017980432493,-2.835958296994801,-0.11653381625595151,-1.7529880973980823
MUC16,0.009950330853168092,-3.7031140063517376,0.03922071315328133,-0.2591161616693658
MUC2,0.03922071315328133,-0.2852913538316093,-0.020202707317519466,-0.9968887891424022
MUCL3,-0.07257069283483537,-1.8276013662948287,0.13976194237515863,-0.7394455996063187
MVK,0.02955880224154443,-1.5502951173926247,-0.05129329438755058,-0.6394251712895287
MXRA8,-0.09431067947124129,-4.767525834699252,-0.4155154439616658,-0.7156386070389823
MYBPC1,0.1570037488096647,-1.2096189102929502,0.06765864847381486,-5.320613079000005
MYBPC2,0.04879016416943205,-0.6108565042315411,0.02955880224154443,-1.231359403775803
MYCBP2,-0.040821994520255166,-3.2267446782494016,-0.16251892949777494,-0.5732154381393495
MYDGF,-0.040821994520255166,-1.7052165369415146,-0.06187540371808753,-0.9837538855833168
MYH4,0.0769610411361284,-0.3839546106410934,0.03922071315328133,-0.9716109867521369
MYH7B,-0.030459207484708574,-0.6628016179925758,-0.07257069283483537,-0.2747037971195933
MYH9,-0.06187540371808753,-4.210257290494255,-0.10536051565782628,-2.229439348633037
MYL1,0.16551443847757333,-0.4638497266063273,0.058268908123975824,-2.712487983508482
MYL3,0.14842000511827322,-0.19930749326684105,0.01980262729617973,-4.804703661663189
MYL4,0.10436001532424286,-1.9963387184779173,0.131028262406404,-1.8087547198164735
MYL6B,-0.030459207484708574,-2.283227172408376,0.0769610411361284,-0.7707249837747082
MYLPF,0.20701416938432612,-0.6146990235068034,0.058268908123975824,-5.090960491666306
MYO6,0.14842000511827322,-1.2299019239094175,-0.13926206733350766,-1.9325717375023945
MYO9B,-0.01005033585350145,-0.02616393507964981,0.0,-0.1463878715410606
MYOC,0.10436001532424286,-11.574800868688316,-0.3011050927839216,-1.6404820847918373
MYOM1,0.02955880224154443,-1.4014084781178708,-0.12783337150988489,-0.335678372814486
MYOM2,0.09531017980432493,-0.8487909651802604,-0.08338160893905101,-1.3528195548870947
MYOM3,0.0769610411361284,-0.634282566884891,0.02955880224154443,-2.61542891039491
MZB1,-0.15082288973458366,-1.1730421312319395,-0.06187540371808753,-3.5326831765205706
MZT1,0.009950330853168092,-2.119213562615329,0.09531017980432493,-0.1315407854839212
NAA10,-0.10536051565782628,-1.0834648653337988,-0.09431067947124129,-1.7083993846006502
NAA80,-0.05129329438755058,-2.4821824079068673,-0.07257069283483537,-2.1216127543189782
NAAA,-0.11653381625595151,-0.6370284938267217,-0.030459207484708574,-2.7309889029436647
NACC1,-0.10536051565782628,-0.13018822609572334,-0.01005033585350145,-1.824003509817269
NADK,0.11332868530700327,-0.4276428389911539,-0.020202707317519466,-2.8327678123202213
NAGA,-0.06187540371808753,-2.09779886704821,0.11332868530700327,-0.8990198385763511
NAGK,-0.10536051565782628,-0.7441265852686475,-0.06187540371808753,-1.8800907816766201
NAGPA,0.04879016416943205,-6.998868876767594,-0.7133498878774648,-0.21354289545160204
NAMPT,0.10436001532424286,-0.14993988783506612,0.009950330853168092,-2.4113332624993085
NAP1L4,-0.030459207484708574,-0.34665964348467765,-0.040821994520255166,-0.23717707595605314
NAPRT,-0.12783337150988489,-2.882896691945493,0.2468600779315258,-1.1263217821456821
NARS1,-0.15082288973458366,-1.6894764526163208,-0.12783337150988489,-2.5109375735173547
NBL1,0.28517894223366247,-1.9794435088667666,-0.1743533871447778,-3.719372270410837
NBN,0.03922071315328133,-0.5072442246387927,-0.030459207484708574,-0.7006426858045437
NCAM1,0.3920420877760237,-5.8707496358245965,0.29266961396282004,-7.638454805194715
NCAM2,0.16551443847757333,-1.0817126798791041,0.11332868530700327,-1.6409205145425134
NCAN,0.02955880224154443,-1.8651967245164764,0.11332868530700327,-0.23894691931923775
NCF2,0.009950330853168092,-3.3465166296929674,0.06765864847381486,-0.32802414604139996
NCK2,-0.020202707317519466,-1.1055272812150365,-0.030459207484708574,-0.7808196734931144
NCLN,-0.030459207484708574,-1.9438845459751322,0.0769610411361284,-0.34989111054303107
NCR1,0.26236426446749106,-0.6703308206899257,-0.05129329438755058,-5.2747547580255025
NCR3LG1,0.25464221837358075,-0.7319438940138047,0.09531017980432493,-3.514069270516546
NCS1,0.4574248470388755,-2.2710531706736834,0.17395330712343798,-8.897407306272166
NDRG1,0.0,-0.32954904471559027,-0.020202707317519466,-0.02570736077320289
NDST1,-0.07257069283483537,-0.2943944689302415,0.01980262729617973,-1.1477922009794823
NDUFA5,0.009950330853168092,-0.3963719033935685,-0.06187540371808753,-0.0750327933613607
NDUFB7,-0.07257069283483537,-1.1701375894060442,-0.05129329438755058,-2.1014795157430526
NDUFS6,-0.01005033585350145,-4.293286938754891,-0.11653381625595151,-0.16359395889957737
NEB,0.009950330853168092,-0.8414936577414636,0.09531017980432493,-0.11320084643873948
NECAP2,-0.030459207484708574,-0.7701264737826419,-0.05129329438755058,-0.4788007208389998
NECTIN1,-0.12783337150988489,-0.2293376514557034,0.03922071315328133,-1.1010695853501347
NECTIN2,0.19885085874516517,-0.30743356729524673,0.03922071315328133,-2.499876728360022
NECTIN4,0.10436001532424286,-1.4051971545080613,-0.11653381625595151,-1.0545896625979565
NEDD4L,0.08617769624105241,-1.2609341528786415,0.11332868530700327,-1.1233817085830882
NEDD9,0.06765864847381486,-0.8533363789311788,0.10436001532424286,-0.5785914697852571
NEFL,0.7514160886839212,-27.16728709969641,0.4382549309311553,-77.28359155260068
NEK7,-0.1743533871447778,-2.4808250349225274,-0.12783337150988489,-5.294402439883678
NELL1,-0.13926206733350766,-0.43119332183583314,-0.030459207484708574,-2.5475406816171717
NELL2,-0.21072103131565253,-4.062199534331463,-0.2613647641344075,-2.446903981997028
NENF,-0.05129329438755058,-6.20428902368222,0.11332868530700327,-1.724987134909943
NEO1,0.11332868530700327,-1.0412928651242526,-0.19845093872383832,-0.6271982825965127
NEXN,-0.08338160893905101,-1.4641691301382243,-0.08338160893905101,-1.746082935951683
NFASC,0.01980262729617973,-2.096477285451059,-0.16251892949777494,-0.10316525921964333
NFAT5,-0.06187540371808753,-0.5009546161908439,-0.030459207484708574,-1.69040544304123
NFATC1,-0.030459207484708574,-0.5269743588641754,-0.020202707317519466,-0.9988316779649093
NFATC3,-0.01005033585350145,-0.9028427871859621,0.03922071315328133,-0.16388094838924203
NFE2,-0.10536051565782628,-2.2011457440719986,-0.10536051565782628,-2.556278049159593
NFIC,-0.19845093872383832,-0.07089959312586396,-0.01005033585350145,-2.6147433174654777
NFKB1,-0.09431067947124129,-2.400012459457174,-0.11653381625595151,-2.088913240935384
NFKB2,-0.06187540371808753,-0.18611455070914995,-0.020202707317519466,-0.816120673614654
NFKBIE,0.01980262729617973,-0.2945916392906838,-0.020202707317519466,-0.18541899410386892
NFU1,-0.020202707317519466,-0.4316159645194249,-0.020202707317519466,-0.6064766241430494
NFX1,-0.030459207484708574,-4.041269818557989,-0.18632957819149348,-0.4546184244093504
NFYA,-0.040821994520255166,-1.1165127380124178,-0.12783337150988489,-0.3877068485200881
NGF,-0.3285040669720361,-0.5070729621499858,0.131028262406404,-1.341436344385803
NGFR,0.12221763272424911,-0.11662923092014532,0.01980262729617973,-1.049537370759158
NGRN,-0.40047756659712525,-1.7863264926096067,-0.31471074483970024,-3.1516437159475794
NHLRC3,0.01980262729617973,-5.753496070057044,-0.4620354595965587,-0.0937009851528211
NID1,0.01980262729617973,-0.025436645814455868,0.0,-0.1505550523504044
NID2,-0.020202707317519466,-0.6709797613933669,0.02955880224154443,-0.4143160967994234
NINJ1,0.009950330853168092,-1.328953192647254,0.058268908123975824,-0.1440451212535594
NIT1,-0.16251892949777494,-0.01520566437938838,0.0,-2.835616329915515
NIT2,-0.030459207484708574,-2.4567596981075113,-0.11653381625595151,-0.5976983230990839
NLGN1,-0.11653381625595151,-0.8512948075488733,0.04879016416943205,-2.4672529415300324
NLGN2,-0.030459207484708574,-0.32407616516994636,0.03922071315328133,-0.2866346025732837
NME1,0.412109650826833,-0.0002594556557078088,0.0,-3.817978762948088
NME3,-0.23572233352106983,-0.6804102823290825,0.08617769624105241,-2.000146160569861
NMI,0.01980262729617973,-0.9759504882292646,-0.06187540371808753,-0.2766507195129332
NMNAT1,-0.020202707317519466,-0.24190929156361038,-0.01005033585350145,-0.4820616615979861
NMRK2,-0.18632957819149348,-0.3313547903143363,-0.040821994520255166,-2.1242904500116997
NMT1,-0.10536051565782628,-0.01216706849157184,0.0,-2.1080742450433565
NOMO1,-0.31471074483970024,-9.862345609204953,-0.5447271754416722,-3.320881419018467
NOP56,-0.07257069283483537,-0.9606019106909842,0.03922071315328133,-2.422770365462218
NOS1,0.06765864847381486,-0.640116850991907,-0.040821994520255166,-1.2365604333692446
NOS2,0.131028262406404,-4.532969438574626,-0.342490308946776,-1.655663982703737
NOS3,0.09531017980432493,-0.9597822395010129,-0.05129329438755058,-1.9347630514449279
NOTCH1,0.1906203596086497,-9.376394956306266,-0.7765287894989963,-0.9561713232992215
NOTCH2,0.13976194237515863,-3.603675259094406,-0.5108256237659907,-0.782397524712407
NOTCH3,0.16551443847757333,-0.9735321921035361,-0.08338160893905101,-2.174673735725129
NPC2,0.2468600779315258,-0.9896243742831637,-0.13926206733350766,-3.272039446174582
NPDC1,0.13976194237515863,-2.6063155614952636,-0.1743533871447778,-1.7096175111387146
NPHS1,-0.030459207484708574,-0.21298643862405764,0.02955880224154443,-0.19688059309390596
NPHS2,0.0769610411361284,-0.13026360964785352,0.009950330853168092,-3.291594136124981
NPL,-0.01005033585350145,-5.282684794407702,-0.3011050927839216,-0.08359416087443938
NPPB,0.04879016416943205,-1.463063593132565,0.02955880224154443,-3.113719572570714
NPPC,0.09531017980432493,-4.294219074722041,-0.16251892949777494,-1.8189945910073753
NPR1,0.10436001532424286,-4.264031354876213,0.25464221837358075,-1.180889994089436
NPTN,-0.040821994520255166,-0.028024065572587877,0.0,-0.8005469407308781
NPTX1,-0.01005033585350145,-0.6293578249768232,0.04879016416943205,-0.08323865067980908
NPTX2,0.5709795465857378,-3.088548685384023,0.28517894223366247,-12.895227804820582
NPTXR,-0.7339691750802004,-4.345508416125612,-0.23572233352106983,-22.72574633749012
NPY,-0.040821994520255166,-11.000101838541564,-0.19845093872383832,-0.6942776993555728
NRCAM,0.19885085874516517,-0.08090135687393984,-0.01005033585350145,-2.216546433941151
NRGN,-0.040821994520255166,-0.5582436524939712,-0.030459207484708574,-0.971281183913056
NRN1,0.06765864847381486,-0.20764753465777172,0.02955880224154443,-0.7317674797577656
NRP1,0.34358970439007686,-0.8146526857671952,0.08617769624105241,-5.085558752514689
NRP2,0.0769610411361284,-0.2925055869159916,0.03922071315328133,-0.6158999970331226
NRTN,0.058268908123975824,-0.5991013524387266,0.03922071315328133,-0.9318169040033643
NRXN3,-0.4155154439616658,-0.18563478588064122,-0.030459207484708574,-5.858143476599605
NSFL1C,-0.020202707317519466,-0.7792840404148142,0.03922071315328133,-0.28181022288557783
NT5C,-0.030459207484708574,-0.831829363185531,-0.05129329438755058,-0.45210138692993107
NT5C1A,0.27763173659827955,-0.0010685366820374657,0.0,-4.146061441045715
NT5C3A,-0.040821994520255166,-0.1122804946907793,0.0,-1.2315089547741351
NT5E,0.009950330853168092,-2.0985940577840982,-0.08338160893905101,-0.17287908874265648
NTF3,0.0,-1.2148931818556175,-0.09431067947124129,-0.02799564454936463
NTF4,-0.2231435513142097,-5.4364628161519155,-0.2876820724517809,-3.2969774302004518
NTRK2,-0.05129329438755058,-1.6454842349009904,-0.16251892949777494,-0.37518209098906674
NTRK3,0.3576744442718159,-1.8559805431573233,0.19885085874516517,-3.6269580546536693
NTproBNP,0.09531017980432493,-3.772585550475946,0.058268908123975824,-6.2318951624025445
NUB1,0.0,-0.09333332207578318,0.0,-0.013453666071986836
NUBP1,-0.08338160893905101,-3.375778233062999,0.09531017980432493,-2.9050519586891426
NUCB2,-0.05129329438755058,-0.8437946856753105,-0.06187540371808753,-0.4921782942883658
NUDC,-0.040821994520255166,-0.22995838463149934,-0.01005033585350145,-0.6641253982159331
NUDT10,0.02955880224154443,-0.3041572499344137,0.058268908123975824,-0.15031847278815813
NUDT15,-0.10536051565782628,-0.40476134680625275,-0.040821994520255166,-1.5441007556034287
NUDT16,-0.01005033585350145,-0.5255613719024259,-0.030459207484708574,-0.2848495504990767
NUDT2,-0.01005033585350145,-0.42208603613191525,-0.020202707317519466,-0.17522118380950347
NUDT5,0.0,-0.19265102978442014,-0.01005033585350145,-0.00982607211360507
NUMB,-0.07257069283483537,-1.720636067333674,-0.08338160893905101,-1.7179152581419397
NUP50,0.11332868530700327,-1.8747169181356922,-0.23572233352106983,-1.0667918361779218
NXPE4,0.06765864847381486,-0.39354266868461274,0.058268908123975824,-0.5985522328367523
NXPH1,-0.15082288973458366,-8.989760103065137,-0.3285040669720361,-2.197299497142638
NXPH3,-0.040821994520255166,-4.8350400583647275,-0.4155154439616658,-0.2778688335035295
OBP2B,0.0,-0.5506898756792609,-0.030459207484708574,-0.005320084587359346
OCLN,0.058268908123975824,-0.9427587985883379,-0.09431067947124129,-0.6474587933594117
ODAM,-0.12783337150988489,-0.16244690856193306,0.009950330853168092,-2.859343317655167
OFD1,0.01980262729617973,-1.450623760658241,-0.09431067947124129,-0.33387821939494366
OGA,-0.06187540371808753,-0.4943931232211965,-0.030459207484708574,-1.2243394434468864
OGFR,-0.05129329438755058,-6.3693847241126935,-0.3011050927839216,-0.42690830594456963
OGN,0.2151113796169455,-0.8099353302795059,0.058268908123975824,-4.757212307055312
OGT,-0.15082288973458366,-4.343777624240041,0.16551443847757333,-3.3534485595011576
OLFM4,0.04879016416943205,-1.9126160646838728,-0.06187540371808753,-1.705787195919711
OLR1,0.13976194237515863,-1.265085293463615,0.058268908123975824,-4.245776241882835
OMD,0.11332868530700327,-3.5916463969510817,0.16551443847757333,-1.7805988651105298
OMG,-0.23572233352106983,-5.231967424524347,-0.12783337150988489,-11.094215130112044
OMP,0.009950330853168092,-1.057334016818189,0.08617769624105241,-0.12238971286918808
OPHN1,-0.030459207484708574,-2.331642839684891,-0.07257069283483537,-0.9422087096679096
OPLAH,-0.08338160893905101,-0.1410780738964067,0.009950330853168092,-1.6460869124781234
OPTC,0.06765864847381486,-0.44130086864311086,-0.030459207484708574,-1.1035221563658375
ORM1,-0.040821994520255166,-2.2071130990096144,0.371563556432483,-0.16164411931463205
